"studentId","admissionNumber","rollNumber","firstName","lastName","gender","dateOfBirth","age","class","section","bloodGroup","religion","nationality","fatherName","motherName","guardianName","parentMobileNumber","parentEmail","completeAddress","city","province","postalCode","admissionDate","attendancePercentage","subjectWiseMarks.English","subjectWiseMarks.Urdu","subjectWiseMarks.Mathematics","subjectWiseMarks.General Knowledge","subjectWiseMarks.General Science","subjectWiseMarks.Social Studies","subjectWiseMarks.History_Geography","subjectWiseMarks.Computer Education","subjectWiseMarks.Physics","subjectWiseMarks.Chemistry","subjectWiseMarks.Biology","subjectWiseMarks.Computer Science","subjectWiseMarks.Pakistan Studies","subjectWiseMarks.Islamiat","subjectWiseMarks.Ethics","totalMarksObtained","maxPossibleMarks","percentage","grade","passFailStatus","feeStatus","transport","hostel","medicalNotes","username","password","createdAt","updatedAt"
"STD979595","ADM127692",18,"Ahmed","Sheikh","Male","2016-02-18",10,"Class 4","B","A+","Christianity","Pakistani","Zain Sheikh",NA,NA,"+923218232030",NA,"House No. 68, Lane 8, Gulberg","Lahore","Punjab","54000",NA,"81%",96,80,97,NA,81,88,NA,NA,NA,NA,NA,NA,NA,NA,94,536,600,89.33,"A+","Pass","Paid",NA,NA,NA,"ahmed.sheikh34",NA,"2026-07-16T19:29:03.941Z",NA
"STD473728","ADM736052",27,"Arsalan","Qureshi","Male","2017-01-22", 9,"Class 3","C","A+","Christianity","Pakistani","Talha Qureshi",NA,NA,"+923458477973",NA,"House No. 326, Street 12, Model Town","Lahore","Punjab","54000",NA,"79%",82,92,98,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,435,500,87.00,"A+","Pass","Paid",NA,NA,NA,"arsalan.qureshi96",NA,"2026-07-16T19:29:03.941Z",NA
"STD113258","ADM205287", 1,"Saad","Abbasi","Male","2015-03-18",11,"Class 6","A","AB+","Islam","Pakistani","Fahad Abbasi",NA,NA,"+923453801789",NA,"House No. 263, Street 14, Gulberg","Lahore","Punjab","54000",NA,"81%",63,45,61,NA,48,NA, 68, 54,NA,NA,NA,NA,NA,66,NA,405,700,57.86,"C","Pass","Paid",NA,NA,NA,"saad.abbasi23",NA,"2026-07-16T19:29:03.942Z",NA
"STD895339","ADM579747", 4,"Fatima","Mughal","Female","2014-05-12",12,"Class 6","A","A-","Hinduism","Pakistani","Hamza Mughal",NA,NA,"+923121905627",NA,"House No. 3, Street 4, Clifton","Karachi","Sindh","74200",NA,"93%",59,52,76,NA,77,NA, 62, 50,NA,NA,NA,NA,NA,NA,49,425,700,60.71,"B","Pass","Unpaid",NA,NA,NA,"fatima.mughal26",NA,"2026-07-16T19:29:03.942Z",NA
"STD734874","ADM517944", 4,"Ali","Qureshi","Male","2020-10-09", 6,"Class 1","A","B-","Islam","Pakistani","Omar Qureshi",NA,NA,"+923455548354",NA,"House No. 90, Street 11, Saddar","Rawalpindi","Punjab","46000",NA,"70%",68,70,60,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,312,500,62.40,"B","Pass","Paid",NA,NA,NA,"ali.qureshi16",NA,"2026-07-16T19:29:03.938Z",NA
"STD020440","ADM382322",12,"Muhammad","Ahmed","Male","2020-04-23", 6,"Class 1","B","B+","Christianity","Pakistani","Arsalan Ahmed",NA,NA,"+923012377294",NA,"House No. 458, Road 14, Johar Town","Lahore","Punjab","54000",NA,"77%",48,31,41,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,204,500,40.80,"F","Fail","Paid",NA,NA,NA,"muhammad.ahmed98",NA,"2026-07-16T19:29:03.939Z",NA
"STD240617","ADM698445", 3,"Mariam","Ahmed","Female","2017-04-07", 9,"Class 4","A","B-","Islam","Pakistani","Ahmed Ahmed",NA,NA,"+923013452498",NA,"House No. 444, Lane 5, Clifton","Karachi","Sindh","74200",NA,"83%",74,65,74,NA,77,60,NA,NA,NA,NA,NA,NA,NA,50,NA,400,600,66.67,"B","Pass","Paid",NA,NA,NA,"mariam.ahmed13",NA,"2026-07-16T19:29:03.941Z",NA
"STD066119","ADM542875", 7,"Haris","Malik","Male","2020-10-11", 6,"Class 1","A","O+","Islam","Pakistani","Omar Malik",NA,NA,"+923218147559",NA,"House No. 174, Road 8, DHA Phase 5","Lahore","Punjab","54000",NA,"70%",77,74,77,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,361,500,72.20,"A","Pass","Paid",NA,NA,NA,"haris.malik61",NA,"2026-07-16T19:29:03.939Z",NA
"STD665347","ADM576886",11,"Khadija","Shah","Female","2020-01-28", 6,"Class 1","B","A+","Islam","Pakistani","Muhammad Shah",NA,NA,"+923127652602",NA,"House No. 195, Avenue 3, Sector F-10","Islamabad","Islamabad Capital Territory","44000",NA,"87%",77,56,51,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,320,500,64.00,"B","Pass","Paid",NA,NA,NA,"khadija.shah67",NA,"2026-07-16T19:29:03.939Z",NA
"STD196444","ADM734754",24,"Muhammad","Khan","Male","2019-11-03", 7,"Class 1","C","B+","Islam","Pakistani","Ahmed Khan",NA,NA,"+923337780800",NA,"House No. 199, Road 3, PECHS","Karachi","Sindh","74200",NA,"70%",47,32,36,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,197,500,39.40,"F","Fail","Paid",NA,NA,NA,"muhammad.khan30",NA,"2026-07-16T19:29:03.939Z",NA
"STD574879","ADM689148",11,"Laiba","Ali","Female","2018-03-04", 8,"Class 3","B","O+","Islam","Pakistani","Usman Ali",NA,NA,"+923127385096",NA,"House No. 56, Street 5, Satellite Town","Rawalpindi","Punjab","46000",NA,"83%",67,69,53,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,304,500,60.80,"B","Pass","Unpaid",NA,NA,NA,"laiba.ali13",NA,"2026-07-16T19:29:03.940Z",NA
"STD913379","ADM102025",17,"Khadija","Shah","Female","2019-05-03", 7,"Class 2","B","B-","Islam","Pakistani","Fahad Shah",NA,NA,"+923339902849",NA,"House No. 312, Road 15, Sector I-8","Islamabad","Islamabad Capital Territory","44000",NA,"80%",59,75,66,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,339,500,67.80,"B","Pass","Paid",NA,NA,NA,"khadija.shah76",NA,"2026-07-16T19:29:03.940Z",NA
"STD856297","ADM319701",29,"Laiba","Ali","Female","2019-11-06", 7,"Class 2","C","B+","Islam","Pakistani","Omar Ali",NA,NA,"+923008734015",NA,"House No. 79, Road 13, Saddar","Rawalpindi","Punjab","46000",NA,"77%",63,78,70,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,316,500,63.20,"B","Pass","Paid",NA,NA,NA,"laiba.ali48",NA,"2026-07-16T19:29:03.940Z",NA
"STD666977","ADM468625", 2,"Sana","Sheikh","Female","2018-09-25", 8,"Class 2","A","B+","Hinduism","Pakistani","Abdullah Sheikh",NA,NA,"+923452424089",NA,"House No. 326, Avenue 9, North Nazimabad","Karachi","Sindh","74200",NA,"82%",70,66,79,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,337,500,67.40,"B","Pass","Paid",NA,NA,NA,"sana.sheikh17",NA,"2026-07-16T19:29:03.939Z",NA
"STD578121","ADM336111",24,"Bilal","Khan","Male","2019-03-27", 7,"Class 2","C","O-","Islam","Pakistani","Muhammad Khan",NA,NA,"+923216641356",NA,"House No. 274, Avenue 12, Bani Gala","Islamabad","Islamabad Capital Territory","44000",NA,"66%",30,39,31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,175,500,35.00,"F","Fail","Paid",NA,NA,NA,"bilal.khan47",NA,"2026-07-16T19:29:03.940Z",NA
"STD474593","ADM692349",28,"Talha","Chaudhry","Male","2018-10-17", 8,"Class 2","C","O+","Hinduism","Pakistani","Usman Chaudhry",NA,NA,"+923339083243",NA,"House No. 83, Street 10, Gulshan-e-Iqbal","Karachi","Sindh","74200",NA,"71%",77,74,65,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,322,500,64.40,"B","Pass","Unpaid",NA,NA,NA,"talha.chaudhry36",NA,"2026-07-16T19:29:03.940Z",NA
"STD276923","ADM195503", 3,"Muhammad","Ali","Male","2018-11-02", 8,"Class 2","A","AB+","Hinduism","Pakistani","Abdullah Ali",NA,NA,"+923001757885",NA,"House No. 282, Street 8, Gulshan-e-Iqbal","Karachi","Sindh","74200",NA,"99%",23,19,27,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,129,500,25.80,"F","Fail","Unpaid",NA,NA,NA,"muhammad.ali11",NA,"2026-07-16T19:29:03.939Z",NA
"STD124160","ADM272888",13,"Mariam","Chaudhry","Female","2020-05-16", 6,"Class 1","B","AB-","Islam","Pakistani","Muhammad Chaudhry",NA,NA,"+923216103735",NA,"House No. 198, Street 9, Defense (DHA)","Karachi","Sindh","74200",NA,"92%",72,49,61,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,325,500,65.00,"B","Pass","Paid",NA,NA,NA,"mariam.chaudhry33",NA,"2026-07-16T19:29:03.939Z",NA
"STD890851","ADM224062",20,"Ayesha","Mughal","Female","2018-05-28", 8,"Class 2","B","O-","Islam","Pakistani","Bilal Mughal",NA,NA,"+923028875304",NA,"House No. 465, Street 9, Sector F-10","Islamabad","Islamabad Capital Territory","44000",NA,"95%",38,42,45,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,191,500,38.20,"F","Fail","Paid",NA,NA,NA,"ayesha.mughal62",NA,"2026-07-16T19:29:03.940Z",NA
"STD301037","ADM590745", 1,"Ayesha","Shah","Female","2018-11-01", 8,"Class 2","A","B+","Islam","Pakistani","Fahad Shah",NA,NA,"+923029629933",NA,"House No. 68, Street 10, Sector G-11","Islamabad","Islamabad Capital Territory","44000",NA,"68%",82,96,88,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,443,500,88.60,"A+","Pass","Paid",NA,NA,NA,"ayesha.shah29",NA,"2026-07-16T19:29:03.939Z",NA
"STD351494","ADM927083",30,"Ahmed","Ahmed","Male","2019-07-07", 7,"Class 1","C","O-","Christianity","Pakistani","Zain Ahmed",NA,NA,"+923215477578",NA,"House No. 317, Road 4, North Nazimabad","Karachi","Sindh","74200",NA,"81%",88,93,82,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,445,500,89.00,"A+","Pass","Paid",NA,NA,NA,"ahmed.ahmed83",NA,"2026-07-16T19:29:03.939Z",NA
"STD327034","ADM652639",18,"Zain","Shah","Male","2018-11-19", 8,"Class 3","B","AB-","Hinduism","Pakistani","Fahad Shah",NA,NA,"+923004793676",NA,"House No. 127, Avenue 8, Clifton","Karachi","Sindh","74200",NA,"97%",60,49,57,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,290,500,58.00,"C","Pass","Unpaid",NA,NA,NA,"zain.shah67",NA,"2026-07-16T19:29:03.940Z",NA
"STD169858","ADM569589", 6,"Arsalan","Qureshi","Male","2018-12-17", 8,"Class 3","A","AB+","Islam","Pakistani","Ahmed Qureshi",NA,NA,"+923459992219",NA,"House No. 199, Lane 6, Gulberg","Lahore","Punjab","54000",NA,"91%",88,82,86,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,432,500,86.40,"A+","Pass","Paid",NA,NA,NA,"arsalan.qureshi81",NA,"2026-07-16T19:29:03.940Z",NA
"STD352618","ADM782095", 7,"Fahad","Mughal","Male","2017-04-28", 9,"Class 3","A","A-","Islam","Pakistani","Talha Mughal",NA,NA,"+923332106087",NA,"House No. 476, Avenue 3, Bani Gala","Islamabad","Islamabad Capital Territory","44000",NA,"75%",64,47,52,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,275,500,55.00,"C","Pass","Paid",NA,NA,NA,"fahad.mughal16",NA,"2026-07-16T19:29:03.940Z",NA
"STD582942","ADM102525",19,"Fahad","Khan","Male","2020-07-24", 6,"Class 1","B","O-","Hinduism","Pakistani","Talha Khan",NA,NA,"+923124734346",NA,"House No. 107, Street 9, Chaklala Scheme III","Rawalpindi","Punjab","46000",NA,"98%",56,73,76,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,344,500,68.80,"B","Pass","Paid",NA,NA,NA,"fahad.khan15",NA,"2026-07-16T19:29:03.939Z",NA
"STD981058","ADM171009",16,"Fatima","Abbasi","Female","2020-02-01", 6,"Class 1","B","O-","Hinduism","Pakistani","Ali Abbasi",NA,NA,"+923212792142",NA,"House No. 231, Lane 1, Johar Town","Lahore","Punjab","54000",NA,"91%",31,38,36,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,177,500,35.40,"F","Fail","Paid",NA,NA,NA,"fatima.abbasi37",NA,"2026-07-16T19:29:03.939Z",NA
"STD386597","ADM614926",26,"Talha","Ali","Male","2019-05-11", 7,"Class 2","C","O-","Islam","Pakistani","Arsalan Ali",NA,NA,"+923023292167",NA,"House No. 24, Avenue 1, PECHS","Karachi","Sindh","74200",NA,"89%",41,34,48,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,194,500,38.80,"F","Fail","Paid",NA,NA,NA,"talha.ali85",NA,"2026-07-16T19:29:03.940Z",NA
"STD406922","ADM392787", 9,"Ali","Ahmed","Male","2019-07-01", 7,"Class 2","A","O-","Islam","Pakistani","Fahad Ahmed",NA,NA,"+923002907011",NA,"House No. 471, Avenue 7, Bani Gala","Islamabad","Islamabad Capital Territory","44000",NA,"29%",A,A,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,NA,  0,500, 0.00,"N/A","Absent","Paid",NA,NA,NA,"ali.ahmed23",NA,"2026-07-16T19:29:03.940Z",NA
"STD190678","ADM699944",23,"Fatima","Abbasi","Female","2017-03-10", 9,"Class 4","C","O-","Christianity","Pakistani","Zain Abbasi",NA,NA,"+923456842886",NA,"House No. 188, Street 1, PECHS","Karachi","Sindh","74200",NA,"71%",93,97,83,NA,88,95,NA,NA,NA,NA,NA,NA,NA,NA,88,544,600,90.67,"A+","Pass","Paid",NA,NA,NA,"fatima.abbasi16",NA,"2026-07-16T19:29:03.941Z",NA
"STD488846","ADM133540",24,"Fatima","Khan","Female","2016-09-26",10,"Class 4","C","A+","Hinduism","Pakistani","Ahmed Khan",NA,NA,"+923451827834",NA,"House No. 199, Lane 11, Samanabad","Lahore","Punjab","54000",NA,"85%",89,96,90,NA,94,91,NA,NA,NA,NA,NA,NA,NA,NA,93,553,600,92.17,"A+","Pass","Paid",NA,NA,NA,"fatima.khan40",NA,"2026-07-16T19:29:03.941Z",NA
"STD959391","ADM085784",21,"Anum","Qureshi","Female","2017-10-13", 9,"Class 3","C","AB-","Hinduism","Pakistani","Ahmed Qureshi",NA,NA,"+923009097984",NA,"House No. 241, Lane 11, Bani Gala","Islamabad","Islamabad Capital Territory","44000",NA,"24%",A,A,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,  0,500, 0.00,"N/A","Absent","Paid",NA,NA,NA,"anum.qureshi79",NA,"2026-07-16T19:29:03.940Z",NA
"STD595288","ADM430512",27,"Khadija","Abbasi","Female","2017-11-19", 9,"Class 4","C","O-","Christianity","Pakistani","Haris Abbasi",NA,NA,"+923122512157",NA,"House No. 439, Avenue 4, Sector F-10","Islamabad","Islamabad Capital Territory","44000",NA,"75%",65,59,59,NA,47,74,NA,NA,NA,NA,NA,NA,NA,NA,49,353,600,58.83,"C","Pass","Paid",NA,NA,NA,"khadija.abbasi69",NA,"2026-07-16T19:29:03.941Z",NA
"STD184546","ADM859374", 3,"Ali","Sheikh","Male","2015-08-21",11,"Class 6","A","O-","Hinduism","Pakistani","Bilal Sheikh",NA,NA,"+923451155859",NA,"House No. 350, Road 15, Defense (DHA)","Karachi","Sindh","74200",NA,"83%",51,58,72,NA,67,NA, 70, 67,NA,NA,NA,NA,NA,NA,77,462,700,66.00,"B","Pass","Paid",NA,NA,NA,"ali.sheikh77",NA,"2026-07-16T19:29:03.942Z",NA
"STD055038","ADM650637", 6,"Mustafa","Shah","Male","2019-09-12", 7,"Class 2","A","AB-","Christianity","Pakistani","Bilal Shah",NA,NA,"+923128832907",NA,"House No. 383, Lane 8, Defense (DHA)","Karachi","Sindh","74200",NA,"97%",97,83,85,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,450,500,90.00,"A+","Pass","Paid",NA,NA,NA,"mustafa.shah94",NA,"2026-07-16T19:29:03.940Z",NA
"STD616666","ADM261502", 5,"Zain","Malik","Male","2013-08-23",13,"Class 8","A","A-","Hinduism","Pakistani","Mustafa Malik",NA,NA,"+923015284177",NA,"House No. 349, Street 12, Sector G-11","Islamabad","Islamabad Capital Territory","44000",NA,"79%",99,93,96,NA,83,NA, 90, 96,NA,NA,NA,NA,NA,NA,94,651,700,93.00,"A+","Pass","Paid",NA,NA,NA,"zain.malik82",NA,"2026-07-16T19:29:03.944Z",NA
"STD140929","ADM784996",13,"Hira","Ali","Female","2018-09-09", 8,"Class 2","B","A-","Islam","Pakistani","Abdullah Ali",NA,NA,"+923005306064",NA,"House No. 391, Lane 3, Gulberg","Lahore","Punjab","54000",NA,"71%",72,56,76,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,314,500,62.80,"B","Pass","Paid",NA,NA,NA,"hira.ali61",NA,"2026-07-16T19:29:03.940Z",NA
"STD616131","ADM540636",22,"Khadija","Ahmed","Female","2016-10-04",10,"Class 4","C","AB+","Islam","Pakistani","Haris Ahmed",NA,NA,"+923451048215",NA,"House No. 61, Avenue 13, Samanabad","Lahore","Punjab","54000",NA,"73%",78,75,71,NA,60,69,NA,NA,NA,NA,NA,NA,NA,69,NA,422,600,70.33,"A","Pass","Paid",NA,NA,NA,"khadija.ahmed22",NA,"2026-07-16T19:29:03.941Z",NA
"STD788601","ADM127155",10,"Sidra","Abbasi","Female","2018-10-10", 8,"Class 2","A","AB-","Islam","Pakistani","Hamza Abbasi",NA,NA,"+923006898014",NA,"House No. 182, Street 8, Sector I-8","Islamabad","Islamabad Capital Territory","44000",NA,"68%",71,69,76,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,342,500,68.40,"B","Pass","Unpaid",NA,NA,NA,"sidra.abbasi45",NA,"2026-07-16T19:29:03.940Z",NA
"STD600937","ADM967030",17,"Omar","Chaudhry","Male","2020-10-13", 6,"Class 1","B","B+","Islam","Pakistani","Fahad Chaudhry",NA,NA,"+923008644065",NA,"House No. 480, Road 5, Model Town","Lahore","Punjab","54000",NA,"69%",58,52,71,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,328,500,65.60,"B","Pass","Paid",NA,NA,NA,"omar.chaudhry44",NA,"2026-07-16T19:29:03.939Z",NA
"STD706947","ADM227160", 5,"Fatima","Qureshi","Female","2013-02-13",13,"Class 7","A","AB+","Islam","Pakistani","Arsalan Qureshi",NA,NA,"+923451886543",NA,"House No. 65, Street 14, Bani Gala","Islamabad","Islamabad Capital Territory","44000",NA,"68%",81,99,84,NA,90,NA, 93, 92,NA,NA,NA,NA,NA,94,NA,633,700,90.43,"A+","Pass","Paid",NA,NA,NA,"fatima.qureshi74",NA,"2026-07-16T19:29:03.942Z",NA
"STD843690","ADM712898", 3,"Saba","Malik","Female","2017-07-24", 9,"Class 3","A","B+","Islam","Pakistani","Muhammad Malik",NA,NA,"+923218315626",NA,"House No. 43, Lane 7, Defense (DHA)","Karachi","Sindh","74200",NA,"87%",66,70,72,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,333,500,66.60,"B","Pass","Paid",NA,NA,NA,"saba.malik55",NA,"2026-07-16T19:29:03.940Z",NA
"STD841690","ADM400506",19,"Sidra","Qureshi","Female","2016-04-14",10,"Class 4","B","AB-","Hinduism","Pakistani","Talha Qureshi",NA,NA,"+923015735890",NA,"House No. 432, Lane 13, Satellite Town","Rawalpindi","Punjab","46000",NA,"66%",55,73,78,NA,73,60,NA,NA,NA,NA,NA,NA,NA,NA,46,385,600,64.17,"B","Pass","Paid",NA,NA,NA,"sidra.qureshi91",NA,"2026-07-16T19:29:03.941Z",NA
"STD901444","ADM716043", 7,"Mariam","Qureshi","Female","2016-10-03",10,"Class 4","A","A-","Hinduism","Pakistani","Muhammad Qureshi",NA,NA,"+923216086929",NA,"House No. 97, Lane 14, Clifton","Karachi","Sindh","74200",NA,"85%",46,74,52,NA,51,47,NA,NA,NA,NA,NA,NA,NA,NA,75,345,600,57.50,"C","Pass","Paid",NA,NA,NA,"mariam.qureshi85",NA,"2026-07-16T19:29:03.941Z",NA
"STD838254","ADM735732",24,"Sana","Ahmed","Female","2015-07-06",11,"Class 6","C","B+","Islam","Pakistani","Omar Ahmed",NA,NA,"+923002879336",NA,"House No. 386, Road 4, Sector G-11","Islamabad","Islamabad Capital Territory","44000",NA,"100%",57,49,64,NA,63,NA, 79, 78,NA,NA,NA,NA,NA,76,NA,466,700,66.57,"B","Pass","Paid",NA,NA,NA,"sana.ahmed18",NA,"2026-07-16T19:29:03.942Z",NA
"STD713427","ADM941857",17,"Ayesha","Ali","Female","2014-04-19",12,"Class 7","B","AB-","Islam","Pakistani","Usman Ali",NA,NA,"+923005501574",NA,"House No. 363, Avenue 8, Samanabad","Lahore","Punjab","54000",NA,"71%",99,92,88,NA,88,NA, 84, 90,NA,NA,NA,NA,NA,91,NA,632,700,90.29,"A+","Pass","Paid",NA,NA,NA,"ayesha.ali55",NA,"2026-07-16T19:29:03.942Z",NA
"STD864751","ADM416819",29,"Omar","Ali","Male","2017-05-20", 9,"Class 3","C","AB-","Islam","Pakistani","Ahmed Ali",NA,NA,"+923452528902",NA,"House No. 277, Road 6, Model Town","Lahore","Punjab","54000",NA,"82%",43,37,32,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,198,500,39.60,"F","Fail","Unpaid",NA,NA,NA,"omar.ali51",NA,"2026-07-16T19:29:03.941Z",NA
"STD812680","ADM054931",14,"Saad","Ahmed","Male","2019-08-09", 7,"Class 1","B","AB+","Christianity","Pakistani","Ahmed Ahmed",NA,NA,"+923005517294",NA,"House No. 388, Avenue 12, Gulshan-e-Iqbal","Karachi","Sindh","74200",NA,"68%",100,89,82,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,443,500,88.60,"A+","Pass","Paid",NA,NA,NA,"saad.ahmed71",NA,"2026-07-16T19:29:03.939Z",NA
"STD722584","ADM740500",16,"Saba","Mughal","Female","2013-04-18",13,"Class 8","B","B-","Islam","Pakistani","Arsalan Mughal",NA,NA,"+923018705693",NA,"House No. 142, Road 4, PECHS","Karachi","Sindh","74200",NA,"71%",49,50,52,NA,58,NA, 49, 78,NA,NA,NA,NA,NA,60,NA,396,700,56.57,"C","Pass","Paid",NA,NA,NA,"saba.mughal33",NA,"2026-07-16T19:29:03.944Z",NA
"STD806853","ADM814605",24,"Hira","Shah","Female","2016-05-08",10,"Class 5","C","A+","Islam","Pakistani","Haris Shah",NA,NA,"+923001663274",NA,"House No. 410, Lane 6, Gulberg","Lahore","Punjab","54000",NA,"71%",41,31,35,NA,48,34,NA,NA,NA,NA,NA,NA,NA,38,NA,227,600,37.83,"F","Fail","Paid",NA,NA,NA,"hira.shah47",NA,"2026-07-16T19:29:03.941Z",NA
"STD349597","ADM991009",14,"Fahad","Khan","Male","2013-12-28",13,"Class 7","B","O+","Islam","Pakistani","Fahad Khan",NA,NA,"+923337113632",NA,"House No. 181, Street 5, Chaklala Scheme III","Rawalpindi","Punjab","46000",NA,"84%",73,76,55,NA,64,NA, 54, 70,NA,NA,NA,NA,NA,73,NA,465,700,66.43,"B","Pass","Paid",NA,NA,NA,"fahad.khan16",NA,"2026-07-16T19:29:03.942Z",NA
"STD990721","ADM397585", 1,"Mahnoor","Ali","Female","2017-04-28", 9,"Class 4","A","O+","Hinduism","Pakistani","Muhammad Ali",NA,NA,"+923213541568",NA,"House No. 161, Lane 9, Clifton","Karachi","Sindh","74200",NA,"95%",74,71,78,NA,61,57,NA,NA,NA,NA,NA,NA,NA,NA,71,412,600,68.67,"B","Pass","Paid",NA,NA,NA,"mahnoor.ali99",NA,"2026-07-16T19:29:03.941Z",NA
"STD433824","ADM831224", 8,"Fahad","Ali","Male","2017-09-28", 9,"Class 4","A","O+","Islam","Pakistani","Zain Ali",NA,NA,"+923211368485",NA,"House No. 293, Avenue 15, Saddar","Rawalpindi","Punjab","46000",NA,"66%",59,49,65,NA,48,66,NA,NA,NA,NA,NA,NA,NA,69,NA,356,600,59.33,"C","Pass","Paid",NA,NA,NA,"fahad.ali14",NA,"2026-07-16T19:29:03.941Z",NA
"STD138591","ADM679400", 5,"Khadija","Malik","Female","2017-02-09", 9,"Class 4","A","A-","Islam","Pakistani","Mustafa Malik",NA,NA,"+923004905937",NA,"House No. 434, Lane 11, Clifton","Karachi","Sindh","74200",NA,"96%",72,58,75,NA,52,71,NA,NA,NA,NA,NA,NA,NA,77,NA,405,600,67.50,"B","Pass","Paid",NA,NA,NA,"khadija.malik71",NA,"2026-07-16T19:29:03.941Z",NA
"STD616666","ADM261502", 5,"Zain","Malik","Male","2013-08-23",13,"Class 8","A","A-","Hinduism","Pakistani","Mustafa Malik",NA,NA,"+923015792428",NA,"House No. 349, Street 12, Sector G-11","Islamabad","Islamabad Capital Territory","44000",NA,"79%",99,93,96,NA,83,NA, 90, 96,NA,NA,NA,NA,NA,NA,94,651,700,93.00,"A+","Pass","Unpaid",NA,NA,NA,"zain.malik82",NA,"2026-07-16T19:29:03.944Z",NA
"STD720338","ADM355633",21,"Saad","Abbasi","Male","2020-04-20", 6,"Class 1","C","B+","Christianity","Pakistani","Talha Abbasi",NA,NA,"+923009213325",NA,"House No. 497, Avenue 10, Bani Gala","Islamabad","Islamabad Capital Territory","44000",NA,"99%",68,47,63,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,288,500,57.60,"C","Pass","Paid",NA,NA,NA,"saad.abbasi86",NA,"2026-07-16T19:29:03.939Z",NA
"STD039664","ADM261146", 6,"Arsalan","Qureshi","Male","2012-06-20",14,"Class 8","A","A+","Hinduism","Pakistani","Saad Qureshi",NA,NA,"+923459339990",NA,"House No. 201, Lane 12, Bani Gala","Islamabad","Islamabad Capital Territory","44000",NA,"65%",97,81,98,NA,100,NA, 86, 95,NA,NA,NA,NA,NA,NA,100,657,700,93.86,"A+","Pass","Unpaid",NA,NA,NA,"arsalan.qureshi12",NA,"2026-07-16T19:29:03.944Z",NA
"STD798803","ADM972964",24,"Ahmed","Sheikh","Male","2013-04-18",13,"Class 7","C","A-","Islam","Pakistani","Haris Sheikh",NA,NA,"+923452705248",NA,"House No. 439, Street 14, Sector F-10","Islamabad","Islamabad Capital Territory","44000",NA,"91%",62,71,70,NA,56,NA, 75, 78,NA,NA,NA,NA,NA,49,NA,461,700,65.86,"B","Pass","Paid",NA,NA,NA,"ahmed.sheikh39",NA,"2026-07-16T19:29:03.944Z",NA
"STD361512","ADM745789", 6,"Bilal","Sheikh","Male","2019-10-18", 7,"Class 1","A","AB+","Christianity","Pakistani","Haris Sheikh",NA,NA,"+923452181451",NA,"House No. 417, Street 2, Saddar","Rawalpindi","Punjab","46000",NA,"66%",16,32,27,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,121,500,24.20,"F","Fail","Paid",NA,NA,NA,"bilal.sheikh44",NA,"2026-07-16T19:29:03.939Z",NA
"STD047985","ADM243652",30,"Omar","Mughal","Male","2015-06-16",11,"Class 6","C","A+","Islam","Pakistani","Talha Mughal",NA,NA,"+923029201350",NA,"House No. 157, Road 10, Satellite Town","Rawalpindi","Punjab","46000",NA,"98%",77,55,67,NA,58,NA, 71, 47,NA,NA,NA,NA,NA,67,NA,442,700,63.14,"B","Pass","Paid",NA,NA,NA,"omar.mughal46",NA,"2026-07-16T19:29:03.942Z",NA
